Time,Latitude,Longitude,Depth (m),Flags
2024-04-09T21:10:00Z,41.599812,-70.64373336006545,0.8324,3
2024-04-09T21:15:00Z,41.599812,-70.6437348330606,0.8423,3
2024-04-09T21:20:00Z,41.5998154828151,-70.6437310818331,0.8621,3
2024-04-09T21:25:00Z,41.599819410802,-70.64372666284775,0.872,3
2024-04-09T21:30:00Z,41.5998187837838,-70.6437255945946,0.8918,3
2024-04-09T21:35:00Z,41.599814,-70.643728,0.9065566037735848,NA
2024-04-09T21:40:00Z,41.599811134999996,-70.643727045,0.9209298969072167,NA
2024-04-09T21:45:00Z,41.59980325,-70.64371279166664,0.9216,3
2024-04-09T21:50:00Z,41.5997746450116,-70.643685450116,0.9315,3
2024-04-09T21:55:00Z,41.599748629629644,-70.64365883333335,0.9280968749999998,NA
2024-04-09T22:00:00Z,41.59975366390042,-70.64363085477177,0.9216,NA
2024-04-09T22:05:00Z,41.5997641022727,-70.6435969318182,0.921843842364532,NA
2024-04-09T22:10:00Z,41.599775,-70.64357632947979,0.92562,NA
2024-04-09T22:15:00Z,41.59976695927599,-70.64353233484167,0.9315,NA
2024-04-09T22:20:00Z,41.59975972052404,-70.64346074235804,0.9344421686746988,NA
2024-04-09T22:25:00Z,41.5997410769231,-70.64336423076925,0.93645,3
2024-04-09T22:30:00Z,41.59972290045251,-70.64325985520365,0.9414,NA
2024-04-09T22:35:00Z,41.5997452458333,-70.6431893416667,0.9414,3
2024-04-09T22:40:00Z,41.599782454918014,-70.64317296311476,0.9414,NA
2024-04-09T22:45:00Z,41.599792,-70.6431904173554,0.9414,3
2024-04-09T22:50:00Z,41.599791481927696,-70.64321120481925,0.9166,3
2024-04-09T22:55:00Z,41.59979600467293,-70.6432269906542,0.9182666666666666,NA
2024-04-09T23:00:00Z,41.5997957833333,-70.6432526166667,0.9216,3
2024-04-09T23:05:00Z,41.5997958709677,-70.6432801129032,0.9017,3
2024-04-09T23:10:00Z,41.599792,-70.643287255814,0.90665,NA
2024-04-09T23:15:00Z,41.599787,-70.643322,0.8934500000000001,NA
2024-04-09T23:20:00Z,41.599790776000006,-70.643328496,0.9017,3
2024-04-09T23:25:00Z,41.599795,-70.6433323137255,0.9116,3
2024-04-09T23:30:00Z,41.599792,-70.643348,0.9711,6
2024-04-09T23:35:00Z,41.5998113373494,-70.64349751807231,0.9116,3
2024-04-09T23:40:00Z,41.599817,-70.643523,1.510600646203554,10
2024-04-09T23:45:00Z,41.599817,-70.643523,1.5586297253634893,NA
2024-04-09T23:50:00Z,41.599817,-70.643523,1.5952203554119535,10
2024-04-09T23:55:00Z,41.599817,-70.643523,1.628855250403874,NA
2024-04-10T00:00:00Z,41.599817,-70.643523,1.6702599353796437,10
2024-04-10T00:05:00Z,41.599817,-70.643523,1.703894830371564,NA
2024-04-10T00:10:00Z,41.599817,-70.643523,1.7353835218093698,10
2024-04-10T00:15:00Z,41.599817,-70.643523,1.768969951534733,NA
2024-04-10T00:20:00Z,41.599817,-70.643523,1.7994634894991928,10
2024-04-10T00:25:00Z,41.599817,-70.643523,1.8283003231017798,NA
2024-04-10T00:30:00Z,41.599817,-70.643523,1.8548337563451776,10
2024-04-10T00:35:00Z,41.599817,-70.643523,1.8774479695431459,NA
2024-04-10T00:40:00Z,41.59989922222219,-70.64376158730158,0.9403988764044944,NA
2024-04-10T00:45:00Z,41.6000308913043,-70.6440287826087,0.9414,3
2024-04-10T00:50:00Z,41.600045,-70.644057,2.6703701130856228,10
2024-04-10T00:55:00Z,41.600045,-70.644057,2.679966235864299,NA
2024-04-10T01:00:00Z,41.600045,-70.644057,2.6924092084006457,10
2024-04-10T01:05:00Z,41.600045,-70.644057,2.711601453957994,NA
2024-04-10T01:10:00Z,41.600045,-70.644057,2.7174390953150245,10
2024-04-10T01:15:00Z,41.600045,-70.644057,2.727035218093701,NA
2024-04-10T01:20:00Z,41.600045,-70.644057,2.7251,10
2024-04-10T01:25:00Z,41.600045,-70.644057,2.7251,NA
2024-04-10T01:30:00Z,41.600045,-70.644057,2.7251,10
2024-04-10T01:35:00Z,41.600045,-70.644057,2.7203978998384484,10
2024-04-10T01:40:00Z,41.600045,-70.644057,2.7155998384491102,NA
2024-04-10T01:45:00Z,41.600045,-70.644057,2.7053,NA
2024-04-10T01:50:00Z,41.60013852475248,-70.64420956435646,0.9513,NA
2024-04-10T01:55:00Z,41.60025517391303,-70.64437201086957,0.9513,NA
2024-04-10T02:00:00Z,41.6003877073171,-70.6444897073171,0.9513,3
2024-04-10T02:05:00Z,41.600472,-70.644574,2.631272374798061,10
2024-04-10T02:10:00Z,41.600472,-70.644574,2.607233602584812,NA
2024-04-10T02:15:00Z,41.600472,-70.644574,2.584381421647819,10
2024-04-10T02:20:00Z,41.600472,-70.644574,2.555544588045232,NA
2024-04-10T02:25:00Z,41.600472,-70.644574,2.5269,10
2024-04-10T02:30:00Z,41.600472,-70.644574,2.4997429725363496,10
2024-04-10T02:35:00Z,41.600472,-70.644574,2.4709546042003248,NA
2024-04-10T02:40:00Z,41.600472,-70.644574,2.4439499192245537,10
2024-04-10T02:45:00Z,41.600472,-70.644574,2.415113085621967,NA
2024-04-10T02:50:00Z,41.600472,-70.644574,2.3814812600969315,10
2024-04-10T02:55:00Z,41.600472,-70.644574,2.3430483037156726,NA
2024-04-10T03:00:00Z,41.600472,-70.644574,2.3073594387755123,10
2024-04-10T03:05:00Z,41.6005251046512,-70.6445945116279,0.951055555555556,NA
2024-04-10T03:10:00Z,41.6007043832753,-70.6446790418118,0.9513,3
2024-04-10T03:15:00Z,41.600822,-70.644733,2.237637419354837,NA
2024-04-10T03:20:00Z,41.600822,-70.644733,2.556798709677419,NA
2024-04-10T03:25:00Z,41.600822,-70.644733,2.7524744749596124,10
2024-04-10T03:30:00Z,41.600822,-70.644733,2.3511336025848166,NA
2024-04-10T03:35:00Z,41.600822,-70.644733,1.9811794830371567,10
2024-04-10T03:40:00Z,41.600822,-70.644733,1.9379484652665597,NA
2024-04-10T03:45:00Z,41.600822,-70.644733,1.89471744749596,NA
2024-04-10T03:50:00Z,41.600822,-70.644733,1.8584946688206798,10
2024-04-10T03:55:00Z,41.600822,-70.644733,1.820061712439421,NA
2024-04-10T04:00:00Z,41.600822,-70.644733,1.7705003231017777,10
2024-04-10T04:05:00Z,41.600822,-70.644733,1.7272693053311805,NA
2024-04-10T04:10:00Z,41.600822,-70.644733,1.6953089285714278,NA
2024-04-10T04:15:00Z,41.60089823255815,-70.64478909302325,0.94635,3
2024-04-10T04:20:00Z,41.601139,-70.644941,0.8026,7
2024-04-10T04:25:00Z,41.601452736,-70.645063912,0.9315,3
2024-04-10T04:30:00Z,41.60173658064515,-70.64511558870964,0.9315,3
2024-04-10T04:35:00Z,41.601846,-70.645122,1.4789470113085623,10
2024-04-10T04:40:00Z,41.601846,-70.645122,1.4453605815831991,NA
2024-04-10T04:45:00Z,41.601846,-70.645122,1.4057725363489504,10
2024-04-10T04:50:00Z,41.601846,-70.645122,1.3769841680129253,NA
2024-04-10T04:55:00Z,41.601846,-70.645122,1.350006300484652,10
2024-04-10T05:00:00Z,41.601846,-70.645122,1.321169466882065,NA
2024-04-10T05:05:00Z,41.601846,-70.645122,1.2948213247172862,10
2024-04-10T05:10:00Z,41.601846,-70.645122,1.2708310177705997,NA
2024-04-10T05:15:00Z,41.601846,-70.645122,1.2483120967741934,10
2024-04-10T05:20:00Z,41.601846,-70.645122,1.2195217741935496,NA
2024-04-10T05:25:00Z,41.601846,-70.645122,1.1907314516129055,NA
2024-04-10T05:30:00Z,41.601846,-70.645122,1.1790488549618297,NA
2024-04-10T05:35:00Z,41.601962392,-70.645062816,0.9414,3
2024-04-10T05:40:00Z,41.602089,-70.644964,1.1746578352180943,10
2024-04-10T05:45:00Z,41.602089,-70.644964,1.155465589660746,NA
2024-04-10T05:50:00Z,41.602089,-70.644964,1.138011308562197,10
2024-04-10T05:55:00Z,41.602089,-70.644964,1.1235686591276248,NA
2024-04-10T06:00:00Z,41.602089,-70.644964,1.1098,10
2024-04-10T06:05:00Z,41.602089,-70.644964,1.4863896607431344,10
2024-04-10T06:10:00Z,41.602089,-70.644964,1.8693621970920846,NA
2024-04-10T06:15:00Z,41.602089,-70.644964,1.7189258064516109,10
2024-04-10T06:20:00Z,41.602089,-70.644964,1.623119354838705,NA
2024-04-10T06:25:00Z,41.602089,-70.644964,1.6322681744749608,10
2024-04-10T06:30:00Z,41.602089,-70.644964,1.5363069466882096,NA
2024-04-10T06:35:00Z,41.602089,-70.644964,1.459,10
2024-04-10T06:40:00Z,41.602113255814,-70.6449426744186,0.9414,3
2024-04-10T06:45:00Z,41.602145,-70.644925,0.9216,6
2024-04-10T06:50:00Z,41.602143424,-70.64490396,0.9116,3
2024-04-10T06:55:00Z,41.60214632,-70.64490756,0.8918,3
2024-04-10T07:00:00Z,41.60215197630329,-70.64490965876779,0.8998873239436616,NA
2024-04-10T07:05:00Z,41.6021595289256,-70.6449097933884,0.8918,3
2024-04-10T07:10:00Z,41.602164,-70.6449020222222,0.8522,3
2024-04-10T07:15:00Z,41.602157175355465,-70.64490545023699,0.8594921951219512,NA
2024-04-10T07:20:00Z,41.602159468879705,-70.64490741078839,0.8472500000000001,3
2024-04-10T07:25:00Z,41.602151,-70.6448963012048,0.8324,3
2024-04-10T07:30:00Z,41.60215600473937,-70.6449047535545,0.835547926267281,NA
2024-04-10T07:35:00Z,41.6021665435685,-70.64490975518675,0.8324,3
2024-04-10T07:40:00Z,41.60216611848338,-70.64491020379148,0.8324,NA
2024-04-10T07:45:00Z,41.602166240663905,-70.6449075186722,0.83735,3
2024-04-10T07:50:00Z,41.602167,-70.644909372549,0.8423,3
2024-04-10T07:55:00Z,41.60216852606638,-70.64490206635072,0.8324,NA
2024-04-10T08:00:00Z,41.60216478423235,-70.6449083526971,0.8324,3
2024-04-10T08:05:00Z,41.60216242180094,-70.64490810426535,0.8375770642201835,NA
2024-04-10T08:10:00Z,41.602158125,-70.64490885,0.8324,3
2024-04-10T08:15:00Z,41.602155687999996,-70.644908312,0.83735,3
2024-04-10T08:20:00Z,41.60215560377359,-70.64491443396224,0.8263397196261684,NA
2024-04-10T08:25:00Z,41.602162090909104,-70.64491481818185,0.8225,3
2024-04-10T08:30:00Z,41.6021621726908,-70.6449003654619,0.8126,3
2024-04-10T08:35:00Z,41.602156,-70.6448997590362,0.8126,3
2024-04-10T08:40:00Z,41.602159719047634,-70.64489733809523,0.8126,NA
2024-04-10T08:45:00Z,41.6021666431535,-70.6449014107884,0.8126,3
2024-04-10T08:50:00Z,41.60216974528302,-70.64490647169808,0.8198780821917805,NA
2024-04-10T08:55:00Z,41.6021697676349,-70.6449097676349,0.8225,3
2024-04-10T09:00:00Z,41.60216812,-70.64491355999999,0.82745,3
2024-04-10T09:05:00Z,41.60215988151662,-70.64489864454978,0.8324,NA
2024-04-10T09:10:00Z,41.602165801652845,-70.6449106446281,0.83735,3
2024-04-10T09:15:00Z,41.6021667209302,-70.6449002790698,0.8324,3
2024-04-10T09:20:00Z,41.60216270616116,-70.6448951990521,0.8445309859154931,NA
2024-04-10T09:25:00Z,41.6021711,-70.6448987,0.8522,3
2024-04-10T09:30:00Z,41.6021608790323,-70.6449020806452,0.8918,3
2024-04-10T09:35:00Z,41.60215916981132,-70.6449089716981,0.9045931506849312,NA
2024-04-10T09:40:00Z,41.602157,-70.64493827272725,0.9216,3
2024-04-10T09:45:00Z,41.602117478673016,-70.64512907109004,0.9414,NA
2024-04-10T09:50:00Z,41.60207514166665,-70.645414375,0.94635,3
2024-04-10T09:55:00Z,41.602069,-70.645473,1.2544536348949908,10
2024-04-10T10:00:00Z,41.602069,-70.645473,1.2784439418416773,NA
2024-04-10T10:05:00Z,41.602069,-70.645473,1.300940549273022,10
2024-04-10T10:10:00Z,41.602069,-70.645473,1.3249793214862706,NA
2024-04-10T10:15:00Z,41.602069,-70.645473,1.3494113085621968,10
2024-04-10T10:20:00Z,41.602069,-70.645473,1.3781996768982216,NA
2024-04-10T10:25:00Z,41.602069,-70.645473,1.4164056542810979,10
2024-04-10T10:30:00Z,41.602069,-70.645473,1.4500405492730184,NA
2024-04-10T10:35:00Z,41.602069,-70.645473,1.4723649434571888,10
2024-04-10T10:40:00Z,41.602069,-70.645473,1.5107978998384475,NA
2024-04-10T10:45:00Z,41.602069,-70.645473,1.556675,10
2024-04-10T10:50:00Z,41.602069,-70.645473,1.594175,NA
2024-04-10T10:55:00Z,41.601999588,-70.645769872,0.9711,3
2024-04-10T11:00:00Z,41.60188605213268,-70.64620607109006,0.9711,NA
2024-04-10T11:05:00Z,41.6018432479339,-70.6465651652892,0.9711,3
2024-04-10T11:10:00Z,41.601841,-70.646643,1.514500161550888,10
2024-04-10T11:15:00Z,41.601841,-70.646643,1.557731179321485,NA
2024-04-10T11:20:00Z,41.601841,-70.646643,1.598224232633279,10
2024-04-10T11:25:00Z,41.601841,-70.646643,1.6414552504038762,NA
2024-04-10T11:30:00Z,41.601841,-70.646643,1.683851534733441,10
2024-04-10T11:35:00Z,41.601841,-70.646643,1.7318806138933764,NA
2024-04-10T11:40:00Z,41.601841,-70.646643,1.7755723747980612,10
2024-04-10T11:45:00Z,41.601841,-70.646643,1.8188033925686582,NA
2024-04-10T11:50:00Z,41.601841,-70.646643,1.8691964458804522,10
2024-04-10T11:55:00Z,41.601841,-70.646643,1.9124274636510492,NA
2024-04-10T12:00:00Z,41.601841,-70.646643,1.9451822784810127,10
2024-04-10T12:05:00Z,41.601841,-70.646643,2.1181189873417727,NA
2024-04-10T12:10:00Z,41.6019253694779,-70.64677042168674,0.981,3
2024-04-10T12:15:00Z,41.602036,-70.6468406,0.981,3
2024-04-10T12:20:00Z,41.60231,-70.646763000000007,0.972623076923077,NA
2024-04-10T12:25:00Z,41.60231,-70.646763000000007,1.827036672051695,10
2024-04-10T12:30:00Z,41.60231,-70.646763000000007,1.8654696284329537,NA
2024-04-10T12:35:00Z,41.60231,-70.646763000000007,1.9014684975767355,10
2024-04-10T12:40:00Z,41.60231,-70.646763000000007,1.9399014539579942,NA
2024-04-10T12:45:00Z,41.60231,-70.646763000000007,2.001154765751212,10
2024-04-10T12:50:00Z,41.60231,-70.646763000000007,2.080540872374799,NA
2024-04-10T12:55:00Z,41.60231,-70.646763000000007,2.3327899838449113,10
2024-04-10T13:00:00Z,41.60231,-70.646763000000007,2.5731777059773844,NA
2024-04-10T13:05:00Z,41.60231,-70.646763000000007,2.686859935379644,10
2024-04-10T13:10:00Z,41.60231,-70.646763000000007,2.3479423263327934,NA
2024-04-10T13:15:00Z,41.60231,-70.646763000000007,2.1118355411954766,10
2024-04-10T13:20:00Z,41.60231,-70.646763000000007,2.116633602584815,NA
2024-04-10T13:25:00Z,41.60231,-70.646763000000007,2.122188691437803,10
2024-04-10T13:30:00Z,41.60231,-70.646763000000007,2.136631340872375,NA
2024-04-10T13:35:00Z,41.60231,-70.646763000000007,2.1405,10
2024-04-10T13:40:00Z,41.60231,-70.646763000000007,2.145218093699516,10
2024-04-10T13:45:00Z,41.60231,-70.646763000000007,2.1500161550888546,NA
2024-04-10T13:50:00Z,41.60231,-70.646763000000007,2.1462896607431334,10
2024-04-10T13:55:00Z,41.60231,-70.646763000000007,2.1414915993537953,NA
2024-04-10T14:00:00Z,41.60231,-70.646763000000007,2.123559450726979,10
2024-04-10T14:05:00Z,41.60231,-70.646763000000007,2.1139148626817454,NA
2024-04-10T14:10:00Z,41.60231,-70.646763000000007,2.3081751211631674,10
2024-04-10T14:15:00Z,41.60231,-70.646763000000007,2.6518907915993566,NA
2024-04-10T14:20:00Z,41.60231,-70.646763000000007,2.7413877221324716,10
2024-04-10T14:25:00Z,41.60231,-70.646763000000007,2.597445880452342,NA
2024-04-10T14:30:00Z,41.60231,-70.646763000000007,2.454817447495961,10
2024-04-10T14:35:00Z,41.60231,-70.646763000000007,2.2885815831987073,NA
2024-04-10T14:40:00Z,41.60231,-70.646763000000007,1.9853809677419358,10
2024-04-10T14:45:00Z,41.60231,-70.646763000000007,1.9566390322580667,NA
2024-04-10T14:50:00Z,41.60231,-70.646763000000007,1.9292607431340874,10
2024-04-10T14:55:00Z,41.60231,-70.646763000000007,1.895625848142167,NA
2024-04-10T15:00:00Z,41.60231,-70.646763000000007,1.863,10
2024-04-10T15:05:00Z,41.60231,-70.646763000000007,1.8252243941841657,10
2024-04-10T15:10:00Z,41.60231,-70.646763000000007,1.7963875605815787,NA
2024-04-10T15:15:00Z,41.60231,-70.646763000000007,1.7576219512195121,10
2024-04-10T15:20:00Z,41.60231,-70.646763000000007,1.7265766550522648,NA
2024-04-10T15:25:00Z,41.6024120600858,-70.6467295922747,0.9711,3
2024-04-10T15:30:00Z,41.60244,-70.646726,1.415377544426495,10
2024-04-10T15:35:00Z,41.60244,-70.646726,1.3769445880452365,NA
2024-04-10T15:40:00Z,41.60244,-70.646726,1.3388665589660746,10
2024-04-10T15:45:00Z,41.60244,-70.646726,1.2956355411954776,NA
2024-04-10T15:50:00Z,41.60244,-70.646726,1.266513893376414,10
2024-04-10T15:55:00Z,41.60244,-70.646726,1.2280809369951553,NA
2024-04-10T16:00:00Z,41.60244,-70.646726,1.1912184168012927,10
2024-04-10T16:05:00Z,41.60244,-70.646726,1.1479873990306957,NA
2024-04-10T16:10:00Z,41.60244,-70.646726,1.1246129240710823,10
2024-04-10T16:15:00Z,41.60244,-70.646726,1.2148552504038783,NA
2024-04-10T16:20:00Z,41.60244,-70.646726,1.305097576736674,NA
2024-04-10T16:25:00Z,41.60244,-70.646726,1.1467001615508885,10
2024-04-10T16:30:00Z,41.60244,-70.646726,0.9747938610662358,NA
2024-04-10T16:35:00Z,41.60244,-70.646726,0.9243920840064621,10
2024-04-10T16:40:00Z,41.60244,-70.646726,0.8907571890145397,NA
2024-04-10T16:45:00Z,41.60244,-70.646726,0.8625158319870759,10
2024-04-10T16:50:00Z,41.60244,-70.646726,0.83372746365105,NA
2024-04-10T16:55:00Z,41.60244,-70.646726,0.8166358642972538,10
2024-04-10T17:00:00Z,41.60244,-70.646726,0.7877990306946692,NA
2024-04-10T17:05:00Z,41.60244,-70.646726,0.762824071082391,10
2024-04-10T17:10:00Z,41.60244,-70.646726,0.738833764135703,NA
2024-04-10T17:15:00Z,41.60244,-70.646726,0.7262486268174474,10
2024-04-10T17:20:00Z,41.60244,-70.646726,0.7022098546042003,NA
2024-04-10T17:25:00Z,41.60244,-70.646726,0.6615009693053312,10
2024-04-10T17:30:00Z,41.60244,-70.646726,0.6471067851373182,NA
2024-04-10T17:35:00Z,41.60244,-70.646726,0.6233384491114701,10
2024-04-10T17:40:00Z,41.60244,-70.646726,0.5992996768982228,NA
2024-04-10T17:45:00Z,41.60244,-70.646726,0.575260904684976,NA
2024-04-10T17:50:00Z,41.60244,-70.646726,0.5583490322580643,10
2024-04-10T17:55:00Z,41.60244,-70.646726,0.5296070967741932,NA
2024-04-10T18:00:00Z,41.60244,-70.646726,0.5237865912762523,10
2024-04-10T18:05:00Z,41.60244,-70.646726,0.5093439418416805,NA
2024-04-10T18:10:00Z,41.60244,-70.646726,0.4926970920840063,10
2024-04-10T18:15:00Z,41.60244,-70.646726,0.4735048465266556,NA
2024-04-10T18:20:00Z,41.60244,-70.646726,0.4602153310104531,10
2024-04-10T18:25:00Z,41.60244,-70.646726,0.4498668989547041,NA
