Site,Date,Date_Time,Gen_QC,Flags,Time,Time_QC,Temp_DOLog,Temp_DOLog_QC,Temp_CondLog,Temp_CondLog_QC,Raw_DO,Raw_DO_QC,DO,DO_QC,DO_Calibration_QC,DO_Pct_Sat,DO_Pct_Sat_QC,Salinity,Salinity_QC,Sal_Calibration_QC,High_Range,High_Range_QC,Spec_Cond,Spec_Cond_QC,Cal,QA_Comment,Field_Comment
RB1,2023-06-09,2023-06-09 00:30:00,,,00:30:00,,17.44,,18.3,,5.09,,4.24,,,53.1,,30.3462,,,30079.1,,46725,,,,
RB1,2023-06-09,2023-06-09 00:40:00,,,00:40:00,,17.42,,18.29,,5.38,,4.48,,,56.1,,30.3746,,,30098.6,,46764.1,,,,
RB1,2023-06-09,2023-06-09 00:50:00,,,00:50:00,,17.42,,18.3,,5.72,,4.76,,,59.6,,30.3797,,,30110.7,,46771.2,,,,
RB1,2023-06-09,2023-06-09 01:00:00,,,01:00:00,,17.42,,18.29,,5.96,,4.96,,,62.1,,30.3671,,,30093.7,,46753.8,,,,
RB1,2023-06-09,2023-06-09 01:10:00,,,01:10:00,,17.42,,18.29,,6.25,,5.2,,,65.2,,30.3334,,,30064.6,,46707.4,,,,
RB1,2023-06-09,2023-06-09 01:20:00,,,01:20:00,,17.42,,18.29,,6.54,,5.44,,,68.2,,30.3569,,,30086.4,,46739.8,,,,
RB1,2023-06-09,2023-06-09 01:30:00,,,01:30:00,,17.42,,18.29,,7.82,,6.51,,,81.5,,30.3477,,,30079.1,,46727.1,,,,
RB1,2023-06-09,2023-06-09 01:40:00,,,01:40:00,,17.42,,18.28,,7.64,,6.36,,,79.6,,30.3597,,,30084,,46743.6,,,,
RB1,2023-06-09,2023-06-09 01:50:00,,,01:50:00,,17.42,,18.28,,7.25,,6.03,,,75.6,,30.3341,,,30062.1,,46708.3,,,,
RB1,2023-06-09,2023-06-09 02:00:00,,,02:00:00,,17.42,,18.28,,6.69,,5.57,,,69.7,,30.3195,,,30050,,46688.2,,,,
RB1,2023-06-09,2023-06-09 02:10:00,,,02:10:00,,17.4,,18.27,,6.72,,5.59,,,70,,30.3478,,,30069.4,,46727.2,,,,
RB1,2023-06-09,2023-06-09 02:20:00,,,02:20:00,,17.4,,18.27,,6.4,,5.32,,,66.7,,30.3577,,,30079.1,,46740.8,,,,
RB1,2023-06-09,2023-06-09 02:30:00,,,02:30:00,,17.4,,18.28,,6.16,,5.12,,,64.2,,30.3575,,,30086.4,,46740.5,,,,
RB1,2023-06-09,2023-06-09 02:40:00,,,02:40:00,,17.4,,18.29,,5.77,,4.8,,,60.1,,30.3546,,,30091.3,,46736.5,,,,
RB1,2023-06-09,2023-06-09 02:50:00,,,02:50:00,,17.4,,18.28,,5.11,,4.25,,,53.2,,30.3637,,,30093.7,,46749.2,,,,
RB1,2023-06-09,2023-06-09 03:00:00,,,03:00:00,,17.4,,18.28,,4.96,,4.13,,,51.7,,30.36,,,30091.3,,46744.1,,,,
RB1,2023-06-09,2023-06-09 03:10:00,,,03:10:00,,17.4,,18.28,,5.12,,4.26,,,53.3,,30.3535,,,30086.4,,46735.1,,,,
RB1,2023-06-09,2023-06-09 03:20:00,,,03:20:00,,17.4,,18.28,,4.7,,3.91,,,49,,30.3581,,,30091.3,,46741.4,,,,
RB1,2023-06-09,2023-06-09 03:30:00,,,03:30:00,,17.4,,18.28,,4.95,,4.12,,,51.6,,30.3434,,,30079.1,,46721.1,,,,
RB1,2023-06-09,2023-06-09 03:40:00,,,03:40:00,,17.4,,18.28,,5.33,,4.43,,,55.5,,30.3179,,,30057.3,,46686,,,,
RB1,2023-06-09,2023-06-09 03:50:00,,,03:50:00,,17.4,,18.29,,6.66,,5.54,,,69.4,,30.3586,,,30101,,46742.1,,,,
RB1,2023-06-09,2023-06-09 04:00:00,,,04:00:00,,17.4,,18.28,,6.51,,5.41,,,67.8,,30.3486,,,30086.4,,46728.4,,,,
RB1,2023-06-09,2023-06-09 04:10:00,,,04:10:00,,17.4,,18.28,,6.1,,5.07,,,63.5,,30.3312,,,30071.8,,46704.4,,,,
RB1,2023-06-09,2023-06-09 04:20:00,,,04:20:00,,17.4,,18.27,,6.42,,5.34,,,66.9,,30.335,,,30069.4,,46709.6,,,,
RB1,2023-06-09,2023-06-09 04:30:00,,,04:30:00,,17.4,,18.27,,6.85,,5.7,,,71.3,,30.3778,,,30108.3,,46768.5,,,,
RB1,2023-06-09,2023-06-09 04:40:00,,,04:40:00,,17.4,,18.27,,6.58,,5.47,,,68.5,,30.333,,,30069.4,,46706.9,,,,
RB1,2023-06-09,2023-06-09 04:50:00,,,04:50:00,,17.4,,18.28,,6.84,,5.69,,,71.2,,30.3083,,,30054.9,,46672.9,,,,
RB1,2023-06-09,2023-06-09 05:00:00,,,05:00:00,,17.4,,18.28,,7.12,,5.92,,,74.1,,30.3345,,,30079.1,,46709,,,,
RB1,2023-06-09,2023-06-09 05:10:00,,,05:10:00,,17.4,,18.27,,7.14,,5.94,,,74.4,,30.3301,,,30069.4,,46702.8,,,,
RB1,2023-06-09,2023-06-09 05:20:00,,,05:20:00,,17.4,,18.27,,7.23,,6.01,,,75.3,,30.3046,,,30047.6,,46667.7,,,,
RB1,2023-06-09,2023-06-09 05:30:00,,,05:30:00,,17.4,,18.28,,7.25,,6.03,,,75.5,,30.3044,,,30054.9,,46667.4,,,,
RB1,2023-06-09,2023-06-09 05:40:00,,,05:40:00,,17.42,,18.29,,7.51,,6.25,,,78.2,,30.3069,,,30064.6,,46670.9,,,,
RB1,2023-06-09,2023-06-09 05:50:00,,,05:50:00,,17.4,,18.29,,7.34,,6.1,,,76.4,,30.3113,,,30069.4,,46677,,,,
RB1,2023-06-09,2023-06-09 06:00:00,,,06:00:00,,17.4,,18.29,,6.78,,5.64,,,70.6,,30.3212,,,30079.1,,46690.6,,,,
RB1,2023-06-09,2023-06-09 06:10:00,,,06:10:00,,17.44,,18.32,,5.7,,4.74,,,59.4,,30.3144,,,30093.7,,46681.2,,,,
RB1,2023-06-09,2023-06-09 06:20:00,,,06:20:00,,17.46,,18.38,,5.95,,4.95,,,62,,30.318,,,30137.5,,46686.2,,,,
RB1,2023-06-09,2023-06-09 06:30:00,,,06:30:00,,17.5,,18.39,,6.53,,5.43,,,68.1,,30.2714,,,30103.4,,46622,,,,
RB1,2023-06-09,2023-06-09 06:40:00,,,06:40:00,,17.5,,18.39,,7.63,,6.34,,,79.6,,30.317,,,30144.9,,46684.7,,,,
RB1,2023-06-09,2023-06-09 06:50:00,,,06:50:00,,17.52,,18.4,,7.51,,6.25,,,78.4,,30.3058,,,30142.4,,46669.3,,,,
RB1,2023-06-09,2023-06-09 07:00:00,,,07:00:00,,17.52,,18.39,,6.66,,5.54,,,69.5,,30.3478,,,30174.2,,46727.3,,,,
RB1,2023-06-09,2023-06-09 07:10:00,,,07:10:00,,17.52,,18.39,,6.44,,5.35,,,67.2,,30.3277,,,30157.1,,46699.5,,,,
RB1,2023-06-09,2023-06-09 07:20:00,,,07:20:00,,17.52,,18.39,,6.51,,5.41,,,67.9,,30.3512,,,30179,,46732,,,,
RB1,2023-06-09,2023-06-09 07:30:00,,,07:30:00,,17.52,,18.4,,7.09,,5.89,,,74,,30.3511,,,30186.4,,46731.8,,,,
RB1,2023-06-09,2023-06-09 07:40:00,,,07:40:00,,17.52,,18.4,,7.14,,5.94,,,74.5,,30.3365,,,30174.2,,46711.6,,,,
RB1,2023-06-09,2023-06-09 07:50:00,,,07:50:00,,17.54,,18.4,,7.47,,6.21,,,78,,30.3355,,,30174.2,,46710.3,,,,
RB1,2023-06-09,2023-06-09 08:00:00,,,08:00:00,,17.54,,18.42,,7.58,,6.3,,,79.1,,30.3497,,,30201,,46729.9,,,,
RB1,2023-06-09,2023-06-09 08:10:00,,,08:10:00,,17.54,,18.42,,7.34,,6.1,,,76.6,,30.3187,,,30174.2,,46687.2,,,,
RB1,2023-06-09,2023-06-09 08:20:00,,,08:20:00,,17.54,,18.43,,7.01,,5.83,,,73.2,,30.324,,,30186.4,,46694.4,,,,
RB1,2023-06-09,2023-06-09 08:30:00,,,08:30:00,,17.56,,18.43,,8.03,,6.68,,,83.9,,30.3312,,,30193.7,,46704.3,,,,
RB1,2023-06-09,2023-06-09 08:40:00,,,08:40:00,,17.56,,18.44,,8.09,,6.72,,,84.5,,30.3392,,,30208.4,,46715.4,,,,
RB1,2023-06-09,2023-06-09 08:50:00,,,08:50:00,,17.56,,18.43,,7.99,,6.64,,,83.4,,30.3046,,,30171.7,,46667.7,,,,
RB1,2023-06-09,2023-06-09 09:00:00,,,09:00:00,,17.56,,18.45,,7.86,,6.53,,,82.1,,30.2998,,,30181.5,,46661,,,,
RB1,2023-06-09,2023-06-09 09:10:00,,,09:10:00,,17.58,,18.45,,8.1,,6.73,,,84.6,,30.3069,,,30188.8,,46671,,,,
RB1,2023-06-09,2023-06-09 09:20:00,,,09:20:00,,17.58,,18.47,,8.08,,6.72,,,84.4,,30.2966,,,30193.7,,46656.8,,,,
RB1,2023-06-09,2023-06-09 09:30:00,,,09:30:00,,17.58,,18.48,,8.13,,6.76,,,84.9,,30.3047,,,30208.4,,46667.9,,,,
RB1,2023-06-09,2023-06-09 09:40:00,,,09:40:00,,17.6,,18.48,,8.23,,6.84,,,86,,30.2954,,,30201,,46655.1,,,,
RB1,2023-06-09,2023-06-09 09:50:00,,,09:50:00,,17.6,,18.49,,8.32,,6.92,,,86.9,,30.2899,,,30203.5,,46647.4,,,,
RB1,2023-06-09,2023-06-09 10:00:00,,,10:00:00,,17.62,,18.49,,8.45,,7.02,,,88.3,,30.297,,,30210.8,,46657.3,,,,
RB1,2023-06-09,2023-06-09 10:10:00,,,10:10:00,,17.62,,18.49,,8.33,,6.93,,,87.1,,30.266,,,30183.9,,46614.5,,,,
RB1,2023-06-09,2023-06-09 10:20:00,,,10:20:00,,17.62,,18.49,,8.2,,6.82,,,85.7,,30.2678,,,30186.4,,46617,,,,
RB1,2023-06-09,2023-06-09 10:30:00,,,10:30:00,,17.62,,18.49,,8.22,,6.83,,,85.9,,30.3078,,,30223.1,,46672.2,,,,
RB1,2023-06-09,2023-06-09 10:40:00,,,10:40:00,,17.62,,18.51,,8.22,,6.84,,,85.9,,30.2292,,,30166.8,,46563.8,,,,
RB1,2023-06-09,2023-06-09 10:50:00,,,10:50:00,,17.64,,18.5,,8.09,,6.72,,,84.6,,30.2902,,,30215.7,,46647.9,,,,
RB1,2023-06-09,2023-06-09 11:00:00,,,11:00:00,,17.64,,18.51,,7.94,,6.6,,,83,,30.2573,,,30193.7,,46602.5,,,,
RB1,2023-06-09,2023-06-09 11:10:00,,,11:10:00,,17.64,,18.53,,7.84,,6.52,,,82,,30.2661,,,30215.7,,46614.7,,,,
RB1,2023-06-09,2023-06-09 11:20:00,,,11:20:00,,17.66,,18.53,,7.77,,6.46,,,81.3,,30.2487,,,30201,,46590.7,,,,
RB1,2023-06-09,2023-06-09 11:30:00,,,11:30:00,,17.66,,18.53,,7.7,,6.4,,,80.5,,30.2751,,,30225.5,,46627,,,,
RB1,2023-06-09,2023-06-09 11:40:00,,,11:40:00,,17.66,,18.53,,7.57,,6.29,,,79.2,,30.2741,,,30225.5,,46625.7,,,,
RB1,2023-06-09,2023-06-09 11:50:00,,,11:50:00,,17.66,,18.53,,7.38,,6.13,,,77.2,,30.2731,,,30225.5,,46624.3,,,,
RB1,2023-06-09,2023-06-09 12:00:00,,,12:00:00,,17.66,,18.51,,7.88,,6.55,,,82.4,,30.2569,,,30198.6,,46601.9,,,,
RB1,2023-06-09,2023-06-09 12:10:00,,,12:10:00,,17.66,,18.53,,7.88,,6.55,,,82.4,,30.2602,,,30215.7,,46606.6,,,,
RB1,2023-06-09,2023-06-09 12:20:00,,,12:20:00,,17.66,,18.51,,7.54,,6.27,,,78.8,,30.274,,,30215.7,,46625.6,,,,
RB1,2023-06-09,2023-06-09 12:30:00,9999,Sj,12:30:00,,17.66,,18.54,,7.15,,5.94,,,74.8,,30.2427,,,30208.4,,46582.5,,,,
RB1,2023-06-09,2023-06-09 12:40:00,9999,Sj,12:40:00,,18.1,,19.14,,9.12,,7.62,,,96.2,,29.4923,,,29924.4,,45546.5,,1,,
