Site,Date,Date_Time,Gen_QC,Flags,Time,Time_QC,Temp_DOLog,Temp_DOLog_QC,Temp_CondLog,Temp_CondLog_QC,Raw_DO,Raw_DO_QC,DO,DO_QC,DO_Calibration_QC,DO_Pct_Sat,DO_Pct_Sat_QC,Salinity,Salinity_QC,Sal_Calibration_QC,High_Range,High_Range_QC,Spec_Cond,Spec_Cond_QC,Cal,QA_Comment,Field_Comment
WH1X,6/2/2023,6/2/2023 16:10,,,16:10:00,,22.64,,23.66,,10.38,,8.8,,,119.7,,27.9211,,,34306.1,,43364.7,,,,
WH1X,6/2/2023,6/2/2023 16:20,,,16:20:00,,22.56,,23.19,,10.07,,8.52,,,116,,28.2503,,,34339,,43823.2,,,,
WH1X,6/2/2023,6/2/2023 16:30,,,16:30:00,,22.12,,22.79,,9.49,,8.01,,,108.4,,28.5474,,,34380.2,,44236.4,,,,
WH1X,6/2/2023,6/2/2023 16:40,,,16:40:00,,21.96,,22.33,,10.07,,8.48,,,114.7,,28.8659,,,34396.7,,44678.7,,,,
WH1X,6/2/2023,6/2/2023 16:50,,,16:50:00,,21.72,,22.43,,9.88,,8.33,,,112,,28.7795,,,34374.7,,44558.8,,,,
WH1X,6/2/2023,6/2/2023 17:00,,,17:00:00,,21.32,,22.02,,10,,8.41,,,112.5,,29.0428,,,34363.7,,44924,,,,
WH1X,6/2/2023,6/2/2023 17:10,,,17:10:00,,21.28,,21.72,,10.1,,8.48,,,113.5,,29.3423,,,34465.5,,45338.9,,,,
WH1X,6/2/2023,6/2/2023 17:20,,,17:20:00,,21.22,,22.21,,10.23,,8.61,,,114.8,,28.9346,,,34382.9,,44773.9,,,,
WH1X,6/2/2023,6/2/2023 17:30,,,17:30:00,,21.34,,22.06,,10.21,,8.59,,,114.9,,29.0612,,,34410.4,,44949.5,,,,
WH1X,6/2/2023,6/2/2023 17:40,,,17:40:00,,21.38,,22.11,,10.16,,8.54,,,114.4,,29.0541,,,34438,,44939.6,,,,
WH1X,6/2/2023,6/2/2023 17:50,,,17:50:00,,21.16,,21.82,,10.09,,8.47,,,113.1,,29.2474,,,34435.2,,45207.5,,,,
WH1X,6/2/2023,6/2/2023 18:00,,,18:00:00,,21.06,,21.86,,9.79,,8.22,,,109.6,,29.1791,,,34391.2,,45112.9,,,,
WH1X,6/2/2023,6/2/2023 18:10,,,18:10:00,,21.16,,21.96,,9.75,,8.19,,,109.3,,29.1225,,,34402.2,,45034.4,,,,
WH1X,6/2/2023,6/2/2023 18:20,,,18:20:00,,21.04,,21.67,,9.38,,7.87,,,104.9,,29.2985,,,34380.2,,45278.2,,,,
WH1X,6/2/2023,6/2/2023 18:30,,,18:30:00,,21,,21.97,,9.76,,8.21,,,109.1,,29.0389,,,34319.8,,44918.6,,,,
WH1X,6/2/2023,6/2/2023 18:40,,,18:40:00,,21.2,,21.96,,9.67,,8.13,,,108.5,,29.0512,,,34325.3,,44935.7,,,,
WH1X,6/2/2023,6/2/2023 18:50,,,18:50:00,,21.24,,21.99,,9.75,,8.2,,,109.5,,29.0522,,,34347.2,,44937,,,,
WH1X,6/2/2023,6/2/2023 19:00,,,19:00:00,,21.3,,22.07,,9.98,,8.39,,,112.2,,29.0559,,,34407.7,,44942.1,,,,
WH1X,6/2/2023,6/2/2023 19:10,,,19:10:00,,21.16,,21.87,,9.94,,8.35,,,111.5,,29.2274,,,34446.2,,45179.8,,,,
WH1X,6/2/2023,6/2/2023 19:20,,,19:20:00,,20.96,,21.62,,10.18,,8.54,,,113.7,,29.3718,,,34418.7,,45379.7,,,,
WH1X,6/2/2023,6/2/2023 19:30,,,19:30:00,,20.82,,21.52,,10.38,,8.71,,,115.6,,29.4275,,,34404.9,,45456.8,,,,
WH1X,6/2/2023,6/2/2023 19:40,,,19:40:00,,20.7,,21.39,,10.1,,8.47,,,112.2,,29.4752,,,34360.9,,45522.7,,,,
WH1X,6/2/2023,6/2/2023 19:50,,,19:50:00,,20.66,,21.45,,10.1,,8.47,,,112.2,,29.4423,,,34369.2,,45477.3,,,,
WH1X,6/2/2023,6/2/2023 20:00,,,20:00:00,,20.52,,21.1,,7.76,,6.5,,,85.9,,29.6343,,,34317,,45742.8,,,,
WH1X,6/2/2023,6/2/2023 20:10,,,20:10:00,,20.36,,21.01,,7.6,,6.36,,,83.9,,29.6393,,,34256.8,,45749.7,,,,
WH1X,6/2/2023,6/2/2023 20:20,,,20:20:00,,20.22,,20.96,,8.33,,6.97,,,91.7,,29.6825,,,34265,,45809.3,,,,
WH1X,6/2/2023,6/2/2023 20:30,,,20:30:00,,20.44,,21.1,,8.74,,7.32,,,96.6,,29.5988,,,34278.7,,45693.7,,,,
WH1X,6/2/2023,6/2/2023 20:40,,,20:40:00,,20.28,,21.06,,8.58,,7.18,,,94.6,,29.598,,,34248.6,,45692.6,,,,
WH1X,6/2/2023,6/2/2023 20:50,,,20:50:00,,20.1,,20.86,,8.63,,7.22,,,94.8,,29.7114,,,34221.3,,45849.2,,,,
WH1X,6/2/2023,6/2/2023 21:00,,,21:00:00,,20.1,,20.79,,8.34,,6.98,,,91.6,,29.7343,,,34194,,45880.9,,,,
WH1X,6/2/2023,6/2/2023 21:10,,,21:10:00,,20.2,,21.25,,8.46,,7.09,,,93.1,,29.5153,,,34297.9,,45578.2,,,,
WH1X,6/2/2023,6/2/2023 21:20,,,21:20:00,,20.3,,21.07,,8.11,,6.79,,,89.4,,29.6165,,,34273.2,,45718.2,,,,
WH1X,6/2/2023,6/2/2023 21:30,,,21:30:00,,20.38,,21.25,,8.5,,7.12,,,93.9,,29.5003,,,34281.4,,45557.5,,,,
WH1X,6/2/2023,6/2/2023 21:40,,,21:40:00,,20.32,,21.2,,7.95,,6.66,,,87.7,,29.5195,,,34265,,45584.1,,,,
WH1X,6/2/2023,6/2/2023 21:50,,,21:50:00,,20.24,,20.91,,7.94,,6.65,,,87.5,,29.6421,,,34183,,45753.5,,,,
WH1X,6/2/2023,6/2/2023 22:00,,,22:00:00,,20.26,,21.04,,7.93,,6.64,,,87.4,,29.5891,,,34221.3,,45680.3,,,,
WH1X,6/2/2023,6/2/2023 22:10,,,22:10:00,,20.34,,21.05,,8.4,,7.04,,,92.7,,29.5589,,,34196.7,,45638.6,,,,
WH1X,6/2/2023,6/2/2023 22:20,,,22:20:00,,20.16,,20.96,,7.8,,6.53,,,85.8,,29.6482,,,34224,,45762,,,,
WH1X,6/2/2023,6/2/2023 22:30,,,22:30:00,,20.18,,20.94,,7.98,,6.68,,,87.8,,29.6758,,,34237.6,,45800,,,,
WH1X,6/2/2023,6/2/2023 22:40,,,22:40:00,,20.24,,20.99,,8.37,,7.01,,,92.2,,29.6045,,,34199.4,,45701.6,,,,
WH1X,6/2/2023,6/2/2023 22:50,,,22:50:00,,20.26,,21.04,,8.16,,6.83,,,89.9,,29.5676,,,34196.7,,45650.6,,,,
WH1X,6/2/2023,6/2/2023 23:00,,,23:00:00,,20.24,,20.99,,8.03,,6.72,,,88.5,,29.6107,,,34204.9,,45710.1,,,,
WH1X,6/2/2023,6/2/2023 23:10,,,23:10:00,,20.24,,21,,7.72,,6.46,,,85,,29.6252,,,34226.7,,45730.2,,,,
WH1X,6/2/2023,6/2/2023 23:20,,,23:20:00,,20.18,,20.9,,7.83,,6.55,,,86.1,,29.6715,,,34202.1,,45794.2,,,,
WH1X,6/2/2023,6/2/2023 23:30,,,23:30:00,,20.12,,20.88,,7.65,,6.4,,,84.1,,29.6306,,,34144.9,,45737.6,,,,
WH1X,6/2/2023,6/2/2023 23:40,,,23:40:00,,20.08,,20.83,,7.66,,6.41,,,84.1,,29.6896,,,34169.4,,45819.2,,,,
WH1X,6/2/2023,6/2/2023 23:50,,,23:50:00,,20.06,,20.83,,7.55,,6.32,,,82.9,,29.6769,,,34155.8,,45801.6,,,,
WH1X,6/3/2023,6/3/2023 0:00,,,0:00:00,,20.06,,20.95,,7.26,,6.08,,,79.7,,29.62,,,34183,,45723,,,,
WH1X,6/3/2023,6/3/2023 0:10,,,0:10:00,,20.1,,20.89,,7.35,,6.15,,,80.7,,29.6254,,,34144.9,,45730.5,,,,
WH1X,6/3/2023,6/3/2023 0:20,,,0:20:00,,20.08,,20.88,,7.37,,6.17,,,80.9,,29.6197,,,34131.3,,45722.5,,,,
WH1X,6/3/2023,6/3/2023 0:30,,,0:30:00,,20.12,,20.86,,7.51,,6.29,,,82.5,,29.6472,,,34144.9,,45760.6,,,,
WH1X,6/3/2023,6/3/2023 0:40,,,0:40:00,,20.14,,20.94,,7.62,,6.38,,,83.8,,29.6051,,,34158.5,,45702.4,,,,
WH1X,6/3/2023,6/3/2023 0:50,,,0:50:00,,20.08,,20.96,,7.95,,6.66,,,87.3,,29.5996,,,34166.7,,45694.7,,,,
WH1X,6/3/2023,6/3/2023 1:00,,,1:00:00,,20.06,,20.79,,7.82,,6.54,,,85.8,,29.6605,,,34106.8,,45778.9,,,,
WH1X,6/3/2023,6/3/2023 1:10,,,1:10:00,,20.04,,20.91,,8.02,,6.71,,,88,,29.5931,,,34123.1,,45685.8,,,,
WH1X,6/3/2023,6/3/2023 1:20,,,1:20:00,,20.08,,20.84,,7.82,,6.55,,,85.9,,29.6582,,,34139.5,,45775.7,,,,
WH1X,6/3/2023,6/3/2023 1:30,,,1:30:00,,20.04,,20.86,,7.76,,6.49,,,85.2,,29.6657,,,34161.2,,45786.1,,,,
WH1X,6/3/2023,6/3/2023 1:40,,,1:40:00,,20.04,,20.81,,7.56,,6.33,,,83,,29.6483,,,34106.8,,45762.1,,,,
WH1X,6/3/2023,6/3/2023 1:50,,,1:50:00,,19.98,,20.78,,7.53,,6.3,,,82.5,,29.6697,,,34106.8,,45791.6,,,,
WH1X,6/3/2023,6/3/2023 2:00,,,2:00:00,,20.02,,20.81,,7.64,,6.4,,,83.8,,29.6308,,,34087.8,,45737.9,,,,
WH1X,6/3/2023,6/3/2023 2:10,,,2:10:00,,19.98,,20.7,,7.58,,6.34,,,83.1,,29.6975,,,34076.9,,45830.1,,,,
WH1X,6/3/2023,6/3/2023 2:20,,,2:20:00,,19.64,,20.22,,7.01,,5.85,,,76.3,,29.9333,,,33971.3,,46155.8,,,,
WH1X,6/3/2023,6/3/2023 2:30,,,2:30:00,,19.6,,20.43,,6.96,,5.82,,,75.7,,29.8645,,,34052.5,,46060.8,,,,
WH1X,6/3/2023,6/3/2023 2:40,,,2:40:00,,19.42,,20.35,,6.76,,5.65,,,73.3,,29.8791,,,34009.1,,46080.9,,,,
WH1X,6/3/2023,6/3/2023 2:50,,,2:50:00,,19.48,,20.37,,7.15,,5.97,,,77.6,,29.868,,,34011.8,,46065.6,,,,
WH1X,6/3/2023,6/3/2023 3:00,,,3:00:00,,19.48,,20.18,,7.07,,5.9,,,76.7,,29.929,,,33936.1,,46149.7,,,,
WH1X,6/3/2023,6/3/2023 3:10,,,3:10:00,,19.22,,19.91,,7.25,,6.05,,,78.3,,30.0158,,,33828.4,,46269.6,,,,
WH1X,6/3/2023,6/3/2023 3:20,,,3:20:00,,19.1,,19.96,,7.21,,6.02,,,77.7,,29.9885,,,33836.5,,46231.9,,,,
WH1X,6/3/2023,6/3/2023 3:30,,,3:30:00,,19.02,,19.76,,7.01,,5.85,,,75.4,,30.0738,,,33777.4,,46349.6,,,,
WH1X,6/3/2023,6/3/2023 3:40,,,3:40:00,,18.98,,19.72,,7.18,,5.98,,,77.1,,30.1324,,,33806.9,,46430.3,,,,
WH1X,6/3/2023,6/3/2023 3:50,,,3:50:00,,18.94,,19.81,,7.21,,6.01,,,77.4,,30.0707,,,33809.6,,46345.3,,,,
WH1X,6/3/2023,6/3/2023 4:00,,,4:00:00,,19.02,,19.51,,7.21,,6.01,,,77.5,,30.1996,,,33721.1,,46523,,,,
WH1X,6/3/2023,6/3/2023 4:10,,,4:10:00,,18.72,,19.66,,7.15,,5.96,,,76.4,,30.1077,,,33737.2,,46396.3,,,,
WH1X,6/3/2023,6/3/2023 4:20,,,4:20:00,,18.64,,19.62,,7.16,,5.96,,,76.4,,30.161,,,33761.3,,46469.8,,,,
WH1X,6/3/2023,6/3/2023 4:30,,,4:30:00,,18.64,,19.43,,6.88,,5.73,,,73.4,,30.2243,,,33686.4,,46557.1,,,,
WH1X,6/3/2023,6/3/2023 4:40,,,4:40:00,,18.42,,18.97,,6.63,,5.51,,,70.4,,30.4647,,,33590.4,,46888.2,,,,
WH1X,6/3/2023,6/3/2023 4:50,,,4:50:00,,18.3,,19.11,,6.74,,5.6,,,71.4,,30.3757,,,33603.7,,46765.6,,,,
WH1X,6/3/2023,6/3/2023 5:00,,,5:00:00,,18.14,,18.95,,6.76,,5.62,,,71.4,,30.4695,,,33579.7,,46894.9,,,,
WH1X,6/3/2023,6/3/2023 5:10,,,5:10:00,,18.22,,19.09,,6.89,,5.73,,,72.9,,30.3724,,,33585,,46761.1,,,,
WH1X,6/3/2023,6/3/2023 5:20,,,5:20:00,,18.08,,18.69,,6.91,,5.74,,,72.9,,30.574,,,33492.1,,47038.6,,,,
WH1X,6/3/2023,6/3/2023 5:30,,,5:30:00,,17.96,,18.75,,6.67,,5.54,,,70.2,,30.5218,,,33484.1,,46966.8,,,,
WH1X,6/3/2023,6/3/2023 5:40,,,5:40:00,,17.92,,18.81,,6.74,,5.6,,,70.9,,30.4941,,,33500.1,,46928.7,,,,
WH1X,6/3/2023,6/3/2023 5:50,,,5:50:00,,17.96,,18.71,,6.76,,5.61,,,71.1,,30.5848,,,33516,,47053.5,,,,
WH1X,6/3/2023,6/3/2023 6:00,,,6:00:00,,17.84,,18.73,,6.7,,5.56,,,70.3,,30.5112,,,33457.7,,46952.1,,,,
WH1X,6/3/2023,6/3/2023 6:10,,,6:10:00,,17.76,,18.7,,6.56,,5.45,,,68.8,,30.55,,,33473.6,,47005.6,,,,
WH1X,6/3/2023,6/3/2023 6:20,,,6:20:00,,17.74,,18.46,,6.63,,5.5,,,69.5,,30.6834,,,33428.6,,47189.1,,,,
WH1X,6/3/2023,6/3/2023 6:30,,,6:30:00,,17.76,,18.58,,6.69,,5.56,,,70.1,,30.4947,,,33331,,46929.5,,,,
WH1X,6/3/2023,6/3/2023 6:40,,,6:40:00,,17.66,,18.43,,6.56,,5.44,,,68.6,,30.6797,,,33402.2,,47184.1,,,,
WH1X,6/3/2023,6/3/2023 6:50,,,6:50:00,,17.66,,18.35,,6.49,,5.38,,,67.9,,30.7266,,,33389,,47248.5,,,,
WH1X,6/3/2023,6/3/2023 7:00,,,7:00:00,,17.6,,18.33,,6.67,,5.53,,,69.7,,30.7583,,,33404.8,,47292.1,,,,
WH1X,6/3/2023,6/3/2023 7:10,,,7:10:00,,17.58,,18.27,,6.87,,5.69,,,71.7,,30.8175,,,33418,,47373.4,,,,
WH1X,6/3/2023,6/3/2023 7:20,,,7:20:00,,17.46,,18.14,,6.59,,5.46,,,68.7,,30.8372,,,33341.5,,47400.6,,,,
WH1X,6/3/2023,6/3/2023 7:30,,,7:30:00,,17.42,,18.12,,6.25,,5.18,,,65.1,,30.8746,,,33362.6,,47451.9,,,,
WH1X,6/3/2023,6/3/2023 7:40,,,7:40:00,,17.4,,18.13,,6.35,,5.26,,,66.1,,30.8675,,,33362.6,,47442.2,,,,
WH1X,6/3/2023,6/3/2023 7:50,,,7:50:00,,17.36,,18.04,,6.32,,5.23,,,65.7,,30.9116,,,33338.9,,47502.8,,,,
WH1X,6/3/2023,6/3/2023 8:00,,,8:00:00,,17.34,,18.12,,6.27,,5.19,,,65.2,,30.8624,,,33349.4,,47435.1,,,,
WH1X,6/3/2023,6/3/2023 8:10,,,8:10:00,,17.38,,18.14,,6.45,,5.34,,,67.1,,30.8233,,,33325.7,,47381.4,,,,
WH1X,6/3/2023,6/3/2023 8:20,,,8:20:00,,17.34,,18.14,,6.28,,5.2,,,65.3,,30.8237,,,33325.7,,47382,,,,
WH1X,6/3/2023,6/3/2023 8:30,,,8:30:00,,17.4,,18.13,,6.56,,5.43,,,68.3,,30.8643,,,33357.3,,47437.8,,,,
WH1X,6/3/2023,6/3/2023 8:40,,,8:40:00,,17.4,,18.09,,6.67,,5.52,,,69.4,,30.8788,,,33341.5,,47457.6,,,,
WH1X,6/3/2023,6/3/2023 8:50,,,8:50:00,,17.4,,18.13,,6.94,,5.75,,,72.2,,30.8272,,,33320.4,,47386.8,,,,
WH1X,6/3/2023,6/3/2023 9:00,,,9:00:00,,17.42,,18.15,,6.99,,5.79,,,72.8,,30.818,,,33325.7,,47374.2,,,,
WH1X,6/3/2023,6/3/2023 9:10,,,9:10:00,,17.4,,18.1,,6.81,,5.64,,,70.9,,30.8644,,,33333.6,,47437.9,,,,
WH1X,6/3/2023,6/3/2023 9:20,,,9:20:00,,17.38,,18.12,,7.07,,5.86,,,73.5,,30.8063,,,33291.5,,47358.1,,,,
WH1X,6/3/2023,6/3/2023 9:30,,,9:30:00,,17.38,,18.07,,6.9,,5.72,,,71.8,,30.8446,,,33291.5,,47410.7,,,,
WH1X,6/3/2023,6/3/2023 9:40,,,9:40:00,,17.36,,18.07,,7.02,,5.81,,,73,,30.8532,,,33299.4,,47422.5,,,,
WH1X,6/3/2023,6/3/2023 9:50,,,9:50:00,,17.34,,18.05,,6.88,,5.7,,,71.5,,30.8308,,,33262.6,,47391.7,,,,
WH1X,6/3/2023,6/3/2023 10:00,,,10:00:00,,17.34,,18.04,,6.94,,5.75,,,72.1,,30.8904,,,33312.5,,47473.6,,,,
WH1X,6/3/2023,6/3/2023 10:10,,,10:10:00,,17.32,,18.03,,6.84,,5.66,,,71.1,,30.8767,,,33291.5,,47454.8,,,,
WH1X,6/3/2023,6/3/2023 10:20,,,10:20:00,,17.32,,18.03,,6.76,,5.6,,,70.2,,30.9071,,,33320.4,,47496.5,,,,
WH1X,6/3/2023,6/3/2023 10:30,,,10:30:00,,17.32,,18.03,,7.1,,5.88,,,73.8,,30.894,,,33307.3,,47478.5,,,,
WH1X,6/3/2023,6/3/2023 10:40,,,10:40:00,,17.32,,18.03,,7.04,,5.83,,,73.1,,30.8836,,,33296.8,,47464.3,,,,
WH1X,6/3/2023,6/3/2023 10:50,,,10:50:00,,17.32,,18.04,,7.16,,5.93,,,74.4,,30.871,,,33291.5,,47447,,,,
WH1X,6/3/2023,6/3/2023 11:00,,,11:00:00,,17.3,,18,,7.15,,5.92,,,74.3,,30.91,,,33299.4,,47500.5,,,,
WH1X,6/3/2023,6/3/2023 11:10,,,11:10:00,,17.3,,17.99,,7.18,,5.95,,,74.6,,30.8881,,,33270.5,,47470.4,,,,
WH1X,6/3/2023,6/3/2023 11:20,,,11:20:00,,17.28,,17.99,,7.21,,5.97,,,74.8,,30.8342,,,33218,,47396.4,,,,
WH1X,6/3/2023,6/3/2023 11:30,,,11:30:00,,17.28,,17.99,,7.2,,5.96,,,74.7,,30.8673,,,33249.5,,47441.9,,,,
WH1X,6/3/2023,6/3/2023 11:40,,,11:40:00,,17.28,,17.99,,7.23,,5.99,,,75.1,,30.8378,,,33220.6,,47401.4,,,,
WH1X,6/3/2023,6/3/2023 11:50,,,11:50:00,,17.28,,18,,7.27,,6.02,,,75.5,,30.8525,,,33241.6,,47421.5,,,,
WH1X,6/3/2023,6/3/2023 12:00,,,12:00:00,,17.28,,17.99,,7.28,,6.03,,,75.6,,30.8171,,,33199.7,,47372.9,,,,
WH1X,6/3/2023,6/3/2023 12:10,,,12:10:00,,17.28,,17.98,,7.26,,6.01,,,75.4,,30.8685,,,33241.6,,47443.6,,,,
WH1X,6/3/2023,6/3/2023 12:20,,,12:20:00,,17.3,,18,,7.3,,6.05,,,75.8,,30.8674,,,33254.7,,47442,,,,
WH1X,6/3/2023,6/3/2023 12:30,,,12:30:00,,17.28,,17.99,,7.34,,6.08,,,76.2,,30.8401,,,33220.6,,47404.6,,,,
WH1X,6/3/2023,6/3/2023 12:40,,,12:40:00,,17.28,,17.98,,7.39,,6.12,,,76.7,,30.8021,,,33176.1,,47352.3,,,,
WH1X,6/3/2023,6/3/2023 12:50,,,12:50:00,,17.24,,17.96,,7.49,,6.21,,,77.7,,30.7826,,,33142.2,,47325.5,,,,
WH1X,6/3/2023,6/3/2023 13:00,,,13:00:00,,17.26,,17.97,,7.51,,6.22,,,77.9,,30.7971,,,33163.1,,47345.5,,,,
WH1X,6/3/2023,6/3/2023 13:10,,,13:10:00,,17.26,,17.97,,7.52,,6.23,,,78,,30.8355,,,33199.7,,47398.2,,,,
WH1X,6/3/2023,6/3/2023 13:20,,,13:20:00,,17.26,,17.94,,7.58,,6.28,,,78.7,,30.8587,,,33199.7,,47430.1,,,,
WH1X,6/3/2023,6/3/2023 13:30,,,13:30:00,,17.26,,17.98,,7.63,,6.32,,,79.2,,30.8289,,,33199.7,,47389.1,,,,
WH1X,6/3/2023,6/3/2023 13:40,,,13:40:00,,17.26,,17.94,,7.62,,6.31,,,79.1,,30.8596,,,33199.7,,47431.3,,,,
WH1X,6/3/2023,6/3/2023 13:50,,,13:50:00,,17.26,,17.97,,7.62,,6.32,,,79.1,,30.7778,,,33142.2,,47318.9,,,,
WH1X,6/3/2023,6/3/2023 14:00,,,14:00:00,,17.24,,17.97,,7.65,,6.34,,,79.4,,30.8541,,,33215.4,,47423.7,,,,
WH1X,6/3/2023,6/3/2023 14:10,,,14:10:00,,17.26,,17.99,,7.69,,6.37,,,79.8,,30.7933,,,33170.9,,47340.2,,,,
WH1X,6/3/2023,6/3/2023 14:20,,,14:20:00,,17.26,,17.98,,7.78,,6.45,,,80.7,,30.7878,,,33157.8,,47332.6,,,,
WH1X,6/3/2023,6/3/2023 14:30,,,14:30:00,,17.24,,17.93,,7.76,,6.43,,,80.5,,30.8397,,,33170.9,,47403.9,,,,
WH1X,6/3/2023,6/3/2023 14:40,,,14:40:00,,17.24,,17.93,,7.77,,6.44,,,80.6,,30.8266,,,33157.8,,47385.9,,,,
WH1X,6/3/2023,6/3/2023 14:50,,,14:50:00,,17.24,,17.93,,7.77,,6.44,,,80.6,,30.846,,,33176.1,,47412.6,,,,
WH1X,6/3/2023,6/3/2023 15:00,,,15:00:00,,17.24,,17.97,,7.82,,6.48,,,81.1,,30.7972,,,33157.8,,47345.6,,,,
WH1X,6/3/2023,6/3/2023 15:10,,,15:10:00,,17.22,,17.91,,7.86,,6.51,,,81.5,,30.8567,,,33170.9,,47427.3,,,,
WH1X,6/3/2023,6/3/2023 15:20,,,15:20:00,,17.18,,17.88,,7.89,,6.54,,,81.8,,30.8582,,,33150,,47429.4,,,,
WH1X,6/3/2023,6/3/2023 15:30,,,15:30:00,,17.16,,17.88,,7.84,,6.49,,,81.2,,30.8668,,,33157.8,,47441.2,,,,
WH1X,6/3/2023,6/3/2023 15:40,,,15:40:00,,17.16,,17.87,,7.84,,6.49,,,81.2,,30.8532,,,33136.9,,47422.5,,,,
WH1X,6/3/2023,6/3/2023 15:50,,,15:50:00,,17.12,,17.81,,7.9,,6.54,,,81.8,,30.8992,,,33136.9,,47485.7,,,,
WH1X,6/3/2023,6/3/2023 16:00,,,16:00:00,,17.1,,17.79,,7.94,,6.57,,,82.1,,30.9068,,,33129.1,,47496.1,,,,
WH1X,6/3/2023,6/3/2023 16:10,,,16:10:00,,17.08,,17.79,,8.03,,6.65,,,83,,30.9018,,,33123.9,,47489.3,,,,
WH1X,6/3/2023,6/3/2023 16:20,,,16:20:00,,17.06,,17.76,,7.98,,6.61,,,82.5,,30.9306,,,33129.1,,47528.8,,,,
WH1X,6/3/2023,6/3/2023 16:30,,,16:30:00,,17.04,,17.73,,8.05,,6.67,,,83.2,,30.9186,,,33095.2,,47512.4,,,,
