Site,Date,Date_Time,Gen_QC,Flags,Time,Time_QC,Temp_DOLog,Temp_DOLog_QC,Temp_CondLog,Temp_CondLog_QC,Raw_DO,Raw_DO_QC,DO,DO_QC,DO_Calibration_QC,DO_Pct_Sat,DO_Pct_Sat_QC,Salinity,Salinity_QC,Sal_Calibration_QC,High_Range,High_Range_QC,Spec_Cond,Spec_Cond_QC,Cal,QA_Comment,Field_Comment
WH1X,6/16/2023,6/16/2023 17:40,3,Sj,17:40:00,,21.92,,23.39,,10.61,,9.21,,,124.5,,28.9597,3,,34191.2,3,44808.7,3,,,
WH1X,6/16/2023,6/16/2023 17:50,3,Sj,17:50:00,,21.76,,22.5,,10.84,,9.37,,,126.8,,29.724,3,,34369.2,3,45866.7,3,,,
WH1X,6/16/2023,6/16/2023 18:00,,,18:00:00,,21.66,,22.26,,10.51,,9.07,,,122.7,,29.9592,,,34443.5,,46191.4,,,,
WH1X,6/16/2023,6/16/2023 18:10,,,18:10:00,,21.62,,22.28,,10.32,,8.9,,,120.4,,29.9518,,,34451.8,,46181.2,,,,
WH1X,6/16/2023,6/16/2023 18:20,,,18:20:00,,21.62,,22.27,,10.17,,8.78,,,118.6,,29.9356,,,34429.7,,46158.9,,,,
WH1X,6/16/2023,6/16/2023 18:30,,,18:30:00,,21.56,,22.19,,9.96,,8.59,,,116.1,,30.0107,,,34451.8,,46262.6,,,,
WH1X,6/16/2023,6/16/2023 18:40,,,18:40:00,,21.48,,22.12,,9.86,,8.5,,,114.7,,30.0282,,,34421.5,,46286.6,,,,
WH1X,6/16/2023,6/16/2023 18:50,,,18:50:00,,21.5,,22.17,,9.86,,8.51,,,114.8,,29.9998,,,34429.7,,46247.5,,,,
WH1X,6/16/2023,6/16/2023 19:00,,,19:00:00,,21.48,,22.12,,9.58,,8.26,,,111.5,,30.0249,,,34421.5,,46282.1,,,,
WH1X,6/16/2023,6/16/2023 19:10,,,19:10:00,,21.44,,22.04,,9.52,,8.21,,,110.7,,30.0493,,,34391.2,,46315.7,,,,
WH1X,6/16/2023,6/16/2023 19:20,,,19:20:00,,21.38,,22.09,,9.5,,8.2,,,110.4,,30.0075,,,34385.7,,46258.2,,,,
WH1X,6/16/2023,6/16/2023 19:30,,,19:30:00,,21.36,,21.98,,9.38,,8.09,,,108.9,,30.0824,,,34385.7,,46361.4,,,,
WH1X,6/16/2023,6/16/2023 19:40,,,19:40:00,,21.28,,21.9,,9.32,,8.04,,,108.1,,30.1284,,,34377.4,,46424.9,,,,
WH1X,6/16/2023,6/16/2023 19:50,,,19:50:00,,21.36,,22.18,,9.19,,7.93,,,106.7,,29.9322,,,34377.4,,46154.2,,,,
WH1X,6/16/2023,6/16/2023 20:00,,,20:00:00,,21.44,,22.16,,9.39,,8.11,,,109.2,,29.9364,,,34369.2,,46160.1,,,,
WH1X,6/16/2023,6/16/2023 20:10,,,20:10:00,,21.44,,22.12,,9.24,,7.98,,,107.5,,29.9919,,,34399.4,,46236.5,,,,
WH1X,6/16/2023,6/16/2023 20:20,,,20:20:00,,21.46,,22.18,,9.67,,8.35,,,112.6,,29.874,,,34322.5,,46073.8,,,,
WH1X,6/16/2023,6/16/2023 20:30,,,20:30:00,,21.44,,22.12,,9.46,,8.17,,,110.1,,29.9592,,,34369.2,,46191.5,,,,
WH1X,6/16/2023,6/16/2023 20:40,,,20:40:00,,21.46,,22.12,,9.28,,8.01,,,108,,29.9736,,,34385.7,,46211.3,,,,
WH1X,6/16/2023,6/16/2023 20:50,,,20:50:00,,21.38,,22.03,,9.32,,8.05,,,108.3,,29.9942,,,34344.5,,46239.8,,,,
WH1X,6/16/2023,6/16/2023 21:00,,,21:00:00,,21.36,,22.02,,9.35,,8.07,,,108.6,,29.9888,,,34333.5,,46232.3,,,,
WH1X,6/16/2023,6/16/2023 21:10,,,21:10:00,,21.42,,22.16,,9.61,,8.3,,,111.8,,29.8956,,,34339,,46103.7,,,,
WH1X,6/16/2023,6/16/2023 21:20,,,21:20:00,,21.4,,22.11,,9.32,,8.05,,,108.4,,29.9125,,,34322.5,,46127,,,,
WH1X,6/16/2023,6/16/2023 21:30,,,21:30:00,,21.38,,22.08,,9.53,,8.23,,,110.8,,29.9556,,,34347.2,,46186.6,,,,
WH1X,6/16/2023,6/16/2023 21:40,,,21:40:00,,21.44,,22.16,,9.35,,8.08,,,108.8,,29.8774,,,34325.3,,46078.6,,,,
WH1X,6/16/2023,6/16/2023 21:50,,,21:50:00,,21.38,,22.02,,9.48,,8.19,,,110.2,,29.978,,,34330.8,,46217.4,,,,
WH1X,6/16/2023,6/16/2023 22:00,,,22:00:00,,21.28,,21.91,,8.46,,7.31,,,98.2,,30.0099,,,34286.9,,46261.5,,,,
WH1X,6/16/2023,6/16/2023 22:10,,,22:10:00,,21.26,,21.9,,8.54,,7.37,,,99.1,,30.0688,,,34341.7,,46342.6,,,,
WH1X,6/16/2023,6/16/2023 22:20,,,22:20:00,,21.26,,21.8,,7.58,,6.54,,,88,,30.0833,,,34286.9,,46362.7,,,,
WH1X,6/16/2023,6/16/2023 22:30,,,22:30:00,,21.22,,21.93,,8.58,,7.41,,,99.5,,29.9857,,,34281.4,,46228.1,,,,
WH1X,6/16/2023,6/16/2023 22:40,,,22:40:00,,21.26,,21.99,,8.49,,7.34,,,98.5,,29.9638,,,34303.3,,46197.8,,,,
WH1X,6/16/2023,6/16/2023 22:50,,,22:50:00,,21.26,,21.91,,8.71,,7.52,,,101.1,,30.0017,,,34286.9,,46250.1,,,,
WH1X,6/16/2023,6/16/2023 23:00,,,23:00:00,,21.3,,21.99,,8.99,,7.77,,,104.4,,29.9659,,,34308.8,,46200.6,,,,
WH1X,6/16/2023,6/16/2023 23:10,,,23:10:00,,21.28,,22.02,,8.73,,7.55,,,101.4,,29.9301,,,34295.1,,46151.3,,,,
WH1X,6/16/2023,6/16/2023 23:20,,,23:20:00,,21.24,,21.92,,7.92,,6.84,,,91.9,,29.9684,,,34265,,46204.2,,,,
WH1X,6/16/2023,6/16/2023 23:30,,,23:30:00,,21.24,,21.96,,8.07,,6.98,,,93.7,,29.955,,,34281.4,,46185.7,,,,
WH1X,6/16/2023,6/16/2023 23:40,,,23:40:00,,21.28,,22.02,,8.11,,7.01,,,94.2,,29.8799,,,34248.6,,46082,,,,
WH1X,6/16/2023,6/16/2023 23:50,,,23:50:00,,21.34,,22.39,,8.21,,7.12,,,95.5,,29.5373,,,34158.5,,45608.7,,,,
WH1X,6/17/2023,6/17/2023 0:00,,,0:00:00,,21.3,,22.14,,8.4,,7.27,,,97.6,,29.7673,,,34221.3,,45926.6,,,,
WH1X,6/17/2023,6/17/2023 0:10,,,0:10:00,,21.32,,22.02,,8.82,,7.63,,,102.5,,29.8537,,,34226.7,,46045.8,,,,
WH1X,6/17/2023,6/17/2023 0:20,,,0:20:00,,21.4,,22.45,,9.02,,7.82,,,105,,29.442,,,34106.8,,45476.7,,,,
WH1X,6/17/2023,6/17/2023 0:30,,,0:30:00,,21.46,,22.47,,8.71,,7.56,,,101.6,,29.4399,,,34120.4,,45473.9,,,,
WH1X,6/17/2023,6/17/2023 0:40,,,0:40:00,,21.4,,22.31,,8.49,,7.36,,,98.9,,29.5548,,,34128.6,,45632.8,,,,
WH1X,6/17/2023,6/17/2023 0:50,,,0:50:00,,21.36,,22.31,,8.6,,7.45,,,100.1,,29.6823,,,34262.3,,45809.1,,,,
WH1X,6/17/2023,6/17/2023 1:00,,,1:00:00,,21.32,,22.33,,8.37,,7.26,,,97.3,,29.5878,,,34180.3,,45678.5,,,,
WH1X,6/17/2023,6/17/2023 1:10,,,1:10:00,,21.32,,22.33,,8.52,,7.39,,,99.1,,29.5783,,,34172.1,,45665.3,,,,
WH1X,6/17/2023,6/17/2023 1:20,,,1:20:00,,21.32,,22.07,,8.38,,7.26,,,97.5,,29.7918,,,34210.3,,45960.3,,,,
WH1X,6/17/2023,6/17/2023 1:30,,,1:30:00,,21.34,,21.97,,8.64,,7.48,,,100.6,,29.9044,,,34256.8,,46115.9,,,,
WH1X,6/17/2023,6/17/2023 1:40,,,1:40:00,,21.32,,21.98,,8.52,,7.38,,,99.1,,29.8666,,,34226.7,,46063.6,,,,
WH1X,6/17/2023,6/17/2023 1:50,,,1:50:00,,21.36,,21.98,,8.25,,7.14,,,96.1,,29.849,,,34210.3,,46039.3,,,,
WH1X,6/17/2023,6/17/2023 2:00,,,2:00:00,,21.34,,22.14,,8.15,,7.06,,,94.9,,29.708,,,34180.3,,45844.6,,,,
WH1X,6/17/2023,6/17/2023 2:10,,,2:10:00,,21.36,,22.14,,7.72,,6.69,,,89.9,,29.7143,,,34188.5,,45853.3,,,,
WH1X,6/17/2023,6/17/2023 2:20,,,2:20:00,,21.4,,22.23,,7.98,,6.92,,,93,,29.622,,,34158.5,,45725.8,,,,
WH1X,6/17/2023,6/17/2023 2:30,,,2:30:00,,21.48,,22.29,,7.72,,6.7,,,90.1,,29.59,,,34169.4,,45681.5,,,,
WH1X,6/17/2023,6/17/2023 2:40,,,2:40:00,,21.46,,22.16,,7.89,,6.84,,,92.1,,29.7301,,,34224,,45875.1,,,,
WH1X,6/17/2023,6/17/2023 2:50,,,2:50:00,,21.38,,22.08,,7.48,,6.48,,,87.2,,29.7622,,,34202.1,,45919.5,,,,
WH1X,6/17/2023,6/17/2023 3:00,,,3:00:00,,21.34,,22.08,,7.6,,6.59,,,88.5,,29.7527,,,34194,,45906.4,,,,
WH1X,6/17/2023,6/17/2023 3:10,,,3:10:00,,21.3,,22.13,,7.17,,6.22,,,83.4,,29.7458,,,34224,,45896.9,,,,
WH1X,6/17/2023,6/17/2023 3:20,,,3:20:00,,21.36,,22.17,,7.21,,6.25,,,84,,29.7326,,,34240.4,,45878.6,,,,
WH1X,6/17/2023,6/17/2023 3:30,,,3:30:00,,21.36,,22.06,,7.66,,6.64,,,89.3,,29.7774,,,34210.3,,45940.5,,,,
WH1X,6/17/2023,6/17/2023 3:40,,,3:40:00,,21.36,,22.06,,7.81,,6.77,,,91,,29.8209,,,34256.8,,46000.6,,,,
WH1X,6/17/2023,6/17/2023 3:50,,,3:50:00,,21.36,,22.04,,7.72,,6.69,,,90,,29.8251,,,34248.6,,46006.4,,,,
WH1X,6/17/2023,6/17/2023 4:00,,,4:00:00,,21.34,,21.99,,8,,6.93,,,93.2,,29.866,,,34256.8,,46062.8,,,,
WH1X,6/17/2023,6/17/2023 4:10,3,Dj,4:10:00,,21.26,,21.9,,8.27,,7.16,3,,96.2,3,29.9187,,,34248.6,,46135.6,,,,
WH1X,6/17/2023,6/17/2023 4:20,4,Dj,4:20:00,,21.02,,21.62,,5.65,,4.89,4,,65.4,4,30.0453,,,34180.3,,46310.2,,,DO drops to below 5 mg/l from 0420 to 0540.  Loggers were just cleaned and low DO occurs at expected time just before sunrise.  These data are accepted. ,
WH1X,6/17/2023,6/17/2023 4:30,,,4:30:00,,20.98,,21.63,,5.03,,4.35,,,58.2,,29.9939,,,34136.7,,46239.3,,,,
WH1X,6/17/2023,6/17/2023 4:40,,,4:40:00,,20.98,,21.63,,5.23,,4.53,,,60.5,,29.9417,,,34085.1,,46167.3,,,,
WH1X,6/17/2023,6/17/2023 4:50,,,4:50:00,,20.94,,21.61,,5.06,,4.38,,,58.5,,29.9912,,,34123.1,,46235.6,,,,
WH1X,6/17/2023,6/17/2023 5:00,,,5:00:00,,20.92,,21.6,,5.2,,4.5,,,60.1,,29.9886,,,34115,,46232,,,,
WH1X,6/17/2023,6/17/2023 5:10,,,5:10:00,,20.94,,21.71,,5.2,,4.5,,,60.1,,29.9183,,,34123.1,,46134.9,,,,
WH1X,6/17/2023,6/17/2023 5:20,,,5:20:00,,20.92,,21.66,,5.21,,4.51,,,60.2,,29.9594,,,34131.3,,46191.8,,,,
WH1X,6/17/2023,6/17/2023 5:30,,,5:30:00,,20.82,,21.66,,5.39,,4.67,,,62.2,,29.9658,,,34139.5,,46200.6,,,,
WH1X,6/17/2023,6/17/2023 5:40,,,5:40:00,,20.68,,21.62,,6.67,,5.78,,,76.8,,29.9627,,,34109.5,,46196.3,,,,
WH1X,6/17/2023,6/17/2023 5:50,,,5:50:00,,20.58,,21.51,,7.13,,6.17,,,81.9,,30.0486,,,34120.4,,46314.8,,,,
WH1X,6/17/2023,6/17/2023 6:00,,,6:00:00,,20.52,,21.31,,7.47,,6.46,,,85.7,,30.1795,,,34112.2,,46495.3,,,,
WH1X,6/17/2023,6/17/2023 6:10,,,6:10:00,,20.54,,21.3,,6.99,,6.04,,,80.2,,30.2091,,,34136.7,,46536.1,,,,
WH1X,6/17/2023,6/17/2023 6:20,,,6:20:00,,20.64,,21.32,,7.24,,6.26,,,83.3,,30.1772,,,34120.4,,46492.2,,,,
WH1X,6/17/2023,6/17/2023 6:30,,,6:30:00,,20.64,,21.32,,7.32,,6.33,,,84.2,,30.1702,,,34115,,46482.6,,,,
WH1X,6/17/2023,6/17/2023 6:40,,,6:40:00,,20.6,,21.27,,7.4,,6.4,,,85.1,,30.1824,,,34093.2,,46499.2,,,,
WH1X,6/17/2023,6/17/2023 6:50,,,6:50:00,,20.46,,21.12,,7.6,,6.57,,,87.1,,30.2869,,,34093.2,,46643.4,,,,
WH1X,6/17/2023,6/17/2023 7:00,,,7:00:00,,20.4,,21.04,,7.72,,6.67,,,88.4,,30.3152,,,34066.1,,46682.4,,,,
WH1X,6/17/2023,6/17/2023 7:10,,,7:10:00,,20.38,,21,,7.75,,6.7,,,88.7,,30.3259,,,34049.8,,46697,,,,
WH1X,6/17/2023,6/17/2023 7:20,,,7:20:00,,20.34,,20.95,,7.74,,6.69,,,88.5,,30.3383,,,34028.1,,46714.1,,,,
WH1X,6/17/2023,6/17/2023 7:30,,,7:30:00,,20.3,,20.94,,7.72,,6.67,,,88.3,,30.3437,,,34028.1,,46721.6,,,,
WH1X,6/17/2023,6/17/2023 7:40,,,7:40:00,,20.26,,20.91,,7.91,,6.84,,,90.4,,30.3419,,,34006.4,,46719.1,,,,
WH1X,6/17/2023,6/17/2023 7:50,,,7:50:00,,20.28,,20.91,,7.91,,6.84,,,90.4,,30.3402,,,34006.4,,46716.8,,,,
WH1X,6/17/2023,6/17/2023 8:00,,,8:00:00,,20.24,,20.9,,7.91,,6.84,,,90.3,,30.3188,,,33979.4,,46687.3,,,,
WH1X,6/17/2023,6/17/2023 8:10,,,8:10:00,,20.22,,21.07,,7.13,,6.17,,,81.4,,30.2472,,,34030.8,,46588.7,,,,
WH1X,6/17/2023,6/17/2023 8:20,,,8:20:00,,20.2,,20.88,,7.53,,6.51,,,85.9,,30.3136,,,33963.2,,46680.1,,,,
WH1X,6/17/2023,6/17/2023 8:30,,,8:30:00,,20.26,,21.05,,7.32,,6.33,,,83.6,,30.2178,,,33990.2,,46548.2,,,,
WH1X,6/17/2023,6/17/2023 8:40,,,8:40:00,,20.22,,20.89,,6.91,,5.98,,,78.9,,30.2573,,,33917.2,,46602.6,,,,
WH1X,6/17/2023,6/17/2023 8:50,,,8:50:00,,20.22,,21.01,,7.25,,6.27,,,82.8,,30.2161,,,33963.2,,46545.8,,,,
WH1X,6/17/2023,6/17/2023 9:00,,,9:00:00,,20.28,,21.05,,7.37,,6.38,,,84.3,,30.1726,,,33949.6,,46485.8,,,,
WH1X,6/17/2023,6/17/2023 9:10,,,9:10:00,,20.32,,21.05,,7.36,,6.37,,,84.2,,30.1925,,,33971.3,,46513.2,,,,
WH1X,6/17/2023,6/17/2023 9:20,,,9:20:00,,20.38,,21.03,,7.53,,6.52,,,86.3,,30.1888,,,33955,,46508.1,,,,
WH1X,6/17/2023,6/17/2023 9:30,,,9:30:00,,20.32,,21.01,,7.49,,6.48,,,85.7,,30.1852,,,33938.8,,46503.2,,,,
WH1X,6/17/2023,6/17/2023 9:40,,,9:40:00,,20.3,,20.96,,7.68,,6.65,,,87.9,,30.1923,,,33911.9,,46513,,,,
WH1X,6/17/2023,6/17/2023 9:50,,,9:50:00,,20.3,,20.99,,7.41,,6.42,,,84.8,,30.1694,,,33911.9,,46481.4,,,,
WH1X,6/17/2023,6/17/2023 10:00,,,10:00:00,,20.34,,21.01,,7.4,,6.41,,,84.7,,30.1588,,,33917.2,,46466.8,,,,
WH1X,6/17/2023,6/17/2023 10:10,,,10:10:00,,20.28,,21,,7.3,,6.32,,,83.5,,30.1884,,,33941.5,,46507.5,,,,
WH1X,6/17/2023,6/17/2023 10:20,,,10:20:00,,20.3,,21.01,,7.15,,6.19,,,81.8,,30.1555,,,33917.2,,46462.3,,,,
WH1X,6/17/2023,6/17/2023 10:30,,,10:30:00,,20.3,,21,,7.08,,6.13,,,81,,30.169,,,33925.3,,46480.8,,,,
WH1X,6/17/2023,6/17/2023 10:40,,,10:40:00,,20.32,,21,,7.12,,6.17,,,81.5,,30.154,,,33911.9,,46460.2,,,,
WH1X,6/17/2023,6/17/2023 10:50,,,10:50:00,,20.32,,20.99,,7.31,,6.34,,,83.7,,30.106,,,33858,,46394,,,,
WH1X,6/17/2023,6/17/2023 11:00,,,11:00:00,,20.34,,21.09,,7.4,,6.42,,,84.8,,30.0497,,,33874.1,,46316.3,,,,
WH1X,6/17/2023,6/17/2023 11:10,,,11:10:00,,20.3,,20.95,,7.24,,6.27,,,82.9,,30.147,,,33874.1,,46450.5,,,,
WH1X,6/17/2023,6/17/2023 11:20,,,11:20:00,,20.36,,20.96,,7.27,,6.3,,,83.3,,30.0502,,,33785.4,,46317,,,,
WH1X,6/17/2023,6/17/2023 11:30,,,11:30:00,,20.3,,20.96,,7.08,,6.14,,,81.1,,30.1366,,,33874.1,,46436.1,,,,
WH1X,6/17/2023,6/17/2023 11:40,,,11:40:00,,20.28,,20.98,,7.22,,6.26,,,82.6,,30.0994,,,33852.6,,46384.9,,,,
WH1X,6/17/2023,6/17/2023 11:50,,,11:50:00,,20.32,,21.01,,7.18,,6.23,,,82.3,,30.018,,,33793.5,,46272.6,,,,
WH1X,6/17/2023,6/17/2023 12:00,,,12:00:00,,20.24,,20.91,,6.96,,6.03,,,79.6,,30.1243,,,33831.1,,46419.2,,,,
WH1X,6/17/2023,6/17/2023 12:10,,,12:10:00,,20.24,,20.93,,6.87,,5.96,,,78.6,,30.1085,,,33831.1,,46397.4,,,,
WH1X,6/17/2023,6/17/2023 12:20,,,12:20:00,,20.28,,20.95,,6.95,,6.03,,,79.6,,30.0714,,,33809.6,,46346.2,,,,
WH1X,6/17/2023,6/17/2023 12:30,,,12:30:00,,20.32,,21.03,,7.11,,6.17,,,81.5,,30.0238,,,33820.3,,46280.6,,,,
WH1X,6/17/2023,6/17/2023 12:40,,,12:40:00,,20.36,,21.01,,7.18,,6.23,,,82.4,,29.9301,,,33713.1,,46151.3,,,,
WH1X,6/17/2023,6/17/2023 12:50,,,12:50:00,,20.4,,21.04,,7.26,,6.31,,,83.3,,29.8413,,,33646.3,,46028.8,,,,
WH1X,6/17/2023,6/17/2023 13:00,,,13:00:00,,20.4,,21.09,,7.09,,6.16,,,81.4,,29.7337,,,33574.4,,45880.1,,,,
WH1X,6/17/2023,6/17/2023 13:10,,,13:10:00,,20.4,,21.09,,7.07,,6.14,,,81.2,,30.0335,,,33879.5,,46294,,,,
WH1X,6/17/2023,6/17/2023 13:20,,,13:20:00,,20.42,,21.06,,7.35,,6.38,,,84.4,,30.053,,,33879.5,,46320.9,,,,
WH1X,6/17/2023,6/17/2023 13:30,,,13:30:00,,20.4,,21.1,,7.15,,6.21,,,82.1,,30.0099,,,33866.1,,46261.5,,,,
WH1X,6/17/2023,6/17/2023 13:40,,,13:40:00,,20.4,,21.12,,6.99,,6.07,,,80.3,,29.9942,,,33866.1,,46239.8,,,,
WH1X,6/17/2023,6/17/2023 13:50,,,13:50:00,,20.44,,21.15,,7.23,,6.28,,,83.1,,29.9263,,,33820.3,,46146,,,,
WH1X,6/17/2023,6/17/2023 14:00,,,14:00:00,,20.44,,21.2,,7.06,,6.14,,,81.2,,29.8315,,,33761.3,,46015.1,,,,
WH1X,6/17/2023,6/17/2023 14:10,,,14:10:00,,20.46,,21.17,,6.85,,5.96,,,78.8,,29.8455,,,33755.9,,46034.4,,,,
WH1X,6/17/2023,6/17/2023 14:20,,,14:20:00,,20.5,,21.21,,7.28,,6.33,,,83.8,,29.7921,,,33731.8,,45960.8,,,,
WH1X,6/17/2023,6/17/2023 14:30,,,14:30:00,,20.52,,21.22,,7.22,,6.28,,,83.1,,29.8284,,,33777.4,,46010.9,,,,
WH1X,6/17/2023,6/17/2023 14:40,,,14:40:00,,20.56,,21.27,,7.23,,6.29,,,83.3,,29.7761,,,33761.3,,45938.6,,,,
WH1X,6/17/2023,6/17/2023 14:50,,,14:50:00,,20.54,,21.22,,7.38,,6.41,,,85,,29.947,,,33901.1,,46174.6,,,,
